"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Jackson County, AL"	"01071"	"2018"	"2018"	Suppressed	8124	Suppressed
	"Jackson County, AL"	"01071"	"2019"	"2019"	Suppressed	8274	Suppressed
	"Jackson County, AL"	"01071"	"2020 "	"2020"	Suppressed	8532	Suppressed
	"Jefferson County, AL"	"01073"	"2018"	"2018"	59	78997	74.7
	"Jefferson County, AL"	"01073"	"2019"	"2019"	51	81697	62.4
	"Jefferson County, AL"	"01073"	"2020 "	"2020"	46	84077	54.7
	"Lamar County, AL"	"01075"	"2018"	"2018"	Suppressed	2246	Suppressed
	"Lamar County, AL"	"01075"	"2019"	"2019"	Suppressed	2251	Suppressed
	"Lamar County, AL"	"01075"	"2020 "	"2020"	Suppressed	2308	Suppressed
	"Lauderdale County, AL"	"01077"	"2018"	"2018"	11	14156	Unreliable
	"Lauderdale County, AL"	"01077"	"2019"	"2019"	Suppressed	14528	Suppressed
	"Lauderdale County, AL"	"01077"	"2020 "	"2020"	Suppressed	14825	Suppressed
	"Lawrence County, AL"	"01079"	"2018"	"2018"	Suppressed	4891	Suppressed
	"Lawrence County, AL"	"01079"	"2019"	"2019"	Suppressed	4966	Suppressed
	"Lawrence County, AL"	"01079"	"2020 "	"2020"	Suppressed	4963	Suppressed
	"Lee County, AL"	"01081"	"2018"	"2018"	10	15569	Unreliable
	"Lee County, AL"	"01081"	"2019"	"2019"	10	16303	Unreliable
	"Lee County, AL"	"01081"	"2020 "	"2020"	10	17289	Unreliable
	"Limestone County, AL"	"01083"	"2018"	"2018"	Suppressed	11515	Suppressed
	"Limestone County, AL"	"01083"	"2019"	"2019"	Suppressed	11909	Suppressed
	"Limestone County, AL"	"01083"	"2020 "	"2020"	Suppressed	12657	Suppressed
	"Lowndes County, AL"	"01085"	"2018"	"2018"	Suppressed	1445	Suppressed
	"Lowndes County, AL"	"01085"	"2019"	"2019"	Suppressed	1463	Suppressed
	"Lowndes County, AL"	"01085"	"2020 "	"2020"	Suppressed	1463	Suppressed
	"Macon County, AL"	"01087"	"2018"	"2018"	Suppressed	2918	Suppressed
	"Macon County, AL"	"01087"	"2019"	"2019"	Suppressed	2958	Suppressed
	"Macon County, AL"	"01087"	"2020 "	"2020"	Suppressed	2963	Suppressed
	"Madison County, AL"	"01089"	"2018"	"2018"	14	41881	Unreliable
	"Madison County, AL"	"01089"	"2019"	"2019"	13	43452	Unreliable
	"Madison County, AL"	"01089"	"2020 "	"2020"	16	45091	Unreliable
	"Marengo County, AL"	"01091"	"2018"	"2018"	Suppressed	2771	Suppressed
	"Marengo County, AL"	"01091"	"2019"	"2019"	Suppressed	2827	Suppressed
	"Marengo County, AL"	"01091"	"2020 "	"2020"	Suppressed	2895	Suppressed
	"Marion County, AL"	"01093"	"2018"	"2018"	Suppressed	4745	Suppressed
	"Marion County, AL"	"01093"	"2019"	"2019"	Suppressed	4720	Suppressed
	"Marion County, AL"	"01093"	"2020 "	"2020"	Suppressed	4746	Suppressed
	"Marshall County, AL"	"01095"	"2018"	"2018"	17	12712	Unreliable
	"Marshall County, AL"	"01095"	"2019"	"2019"	10	12940	Unreliable
	"Marshall County, AL"	"01095"	"2020 "	"2020"	11	13088	Unreliable
	"Mobile County, AL"	"01097"	"2018"	"2018"	33	52052	63.4
	"Mobile County, AL"	"01097"	"2019"	"2019"	28	53365	52.5
	"Mobile County, AL"	"01097"	"2020 "	"2020"	25	54873	45.6
	"Monroe County, AL"	"01099"	"2018"	"2018"	Suppressed	3224	Suppressed
	"Monroe County, AL"	"01099"	"2019"	"2019"	Suppressed	3310	Suppressed
	"Monroe County, AL"	"01099"	"2020 "	"2020"	Suppressed	3394	Suppressed
	"Montgomery County, AL"	"01101"	"2018"	"2018"	Suppressed	26060	Suppressed
	"Montgomery County, AL"	"01101"	"2019"	"2019"	10	27015	Unreliable
	"Montgomery County, AL"	"01101"	"2020 "	"2020"	23	27797	82.7
	"Morgan County, AL"	"01103"	"2018"	"2018"	Suppressed	16054	Suppressed
	"Morgan County, AL"	"01103"	"2019"	"2019"	13	16509	Unreliable
	"Morgan County, AL"	"01103"	"2020 "	"2020"	19	16921	Unreliable
	"Perry County, AL"	"01105"	"2018"	"2018"	Suppressed	1301	Suppressed
	"Perry County, AL"	"01105"	"2019"	"2019"	Suppressed	1293	Suppressed
	"Perry County, AL"	"01105"	"2020 "	"2020"	Suppressed	1323	Suppressed
	"Pickens County, AL"	"01107"	"2018"	"2018"	Suppressed	2882	Suppressed
	"Pickens County, AL"	"01107"	"2019"	"2019"	Suppressed	2922	Suppressed
	"Pickens County, AL"	"01107"	"2020 "	"2020"	Suppressed	2985	Suppressed
	"Pike County, AL"	"01109"	"2018"	"2018"	Suppressed	3781	Suppressed
	"Pike County, AL"	"01109"	"2019"	"2019"	Suppressed	3800	Suppressed
	"Pike County, AL"	"01109"	"2020 "	"2020"	Suppressed	3942	Suppressed
	"Randolph County, AL"	"01111"	"2018"	"2018"	Suppressed	3552	Suppressed
	"Randolph County, AL"	"01111"	"2019"	"2019"	Suppressed	3663	Suppressed
	"Randolph County, AL"	"01111"	"2020 "	"2020"	Suppressed	3766	Suppressed
	"Russell County, AL"	"01113"	"2018"	"2018"	Suppressed	6467	Suppressed
	"Russell County, AL"	"01113"	"2019"	"2019"	Suppressed	6739	Suppressed
	"Russell County, AL"	"01113"	"2020 "	"2020"	Suppressed	6874	Suppressed
	"St. Clair County, AL"	"01115"	"2018"	"2018"	11	11749	Unreliable
	"St. Clair County, AL"	"01115"	"2019"	"2019"	Suppressed	12026	Suppressed
	"St. Clair County, AL"	"01115"	"2020 "	"2020"	11	12623	Unreliable
	"Shelby County, AL"	"01117"	"2018"	"2018"	17	26093	Unreliable
	"Shelby County, AL"	"01117"	"2019"	"2019"	17	27316	Unreliable
	"Shelby County, AL"	"01117"	"2020 "	"2020"	Suppressed	28745	Suppressed
	"Sumter County, AL"	"01119"	"2018"	"2018"	Suppressed	1650	Suppressed
	"Sumter County, AL"	"01119"	"2019"	"2019"	Suppressed	1679	Suppressed
	"Sumter County, AL"	"01119"	"2020 "	"2020"	Suppressed	1765	Suppressed
	"Talladega County, AL"	"01121"	"2018"	"2018"	14	11338	Unreliable
	"Talladega County, AL"	"01121"	"2019"	"2019"	Suppressed	11661	Suppressed
	"Talladega County, AL"	"01121"	"2020 "	"2020"	13	11908	Unreliable
	"Tallapoosa County, AL"	"01123"	"2018"	"2018"	Suppressed	6884	Suppressed
	"Tallapoosa County, AL"	"01123"	"2019"	"2019"	Suppressed	7089	Suppressed
	"Tallapoosa County, AL"	"01123"	"2020 "	"2020"	Suppressed	7206	Suppressed
	"Tuscaloosa County, AL"	"01125"	"2018"	"2018"	18	21576	Unreliable
	"Tuscaloosa County, AL"	"01125"	"2019"	"2019"	14	22526	Unreliable
	"Tuscaloosa County, AL"	"01125"	"2020 "	"2020"	24	23438	102.4
	"Walker County, AL"	"01127"	"2018"	"2018"	Suppressed	9654	Suppressed
	"Walker County, AL"	"01127"	"2019"	"2019"	Suppressed	9712	Suppressed
	"Walker County, AL"	"01127"	"2020 "	"2020"	12	9990	Unreliable
	"Washington County, AL"	"01129"	"2018"	"2018"	Suppressed	2422	Suppressed
	"Washington County, AL"	"01129"	"2019"	"2019"	Suppressed	2502	Suppressed
	"Washington County, AL"	"01129"	"2020 "	"2020"	Suppressed	2550	Suppressed
	"Wilcox County, AL"	"01131"	"2018"	"2018"	Suppressed	1544	Suppressed
	"Wilcox County, AL"	"01131"	"2019"	"2019"	Suppressed	1603	Suppressed
	"Wilcox County, AL"	"01131"	"2020 "	"2020"	Suppressed	1640	Suppressed
	"Winston County, AL"	"01133"	"2018"	"2018"	Suppressed	3939	Suppressed
	"Winston County, AL"	"01133"	"2019"	"2019"	Suppressed	3948	Suppressed
	"Winston County, AL"	"01133"	"2020 "	"2020"	Suppressed	4048	Suppressed
	"Aleutians East Borough, AK"	"02013"	"2018"	"2018"	Suppressed	273	Suppressed
	"Aleutians East Borough, AK"	"02013"	"2019"	"2019"	Suppressed	292	Suppressed
	"Aleutians East Borough, AK"	"02013"	"2020 "	"2020"	Suppressed	313	Suppressed
	"Aleutians West Census Area, AK"	"02016"	"2018"	"2018"	Suppressed	359	Suppressed
	"Aleutians West Census Area, AK"	"02016"	"2019"	"2019"	Suppressed	386	Suppressed
	"Aleutians West Census Area, AK"	"02016"	"2020 "	"2020"	Suppressed	402	Suppressed
	"Anchorage Borough, AK"	"02020"	"2018"	"2018"	Suppressed	26276	Suppressed
	"Anchorage Borough, AK"	"02020"	"2019"	"2019"	Suppressed	27512	Suppressed
	"Anchorage Borough, AK"	"02020"	"2020 "	"2020"	Suppressed	28767	Suppressed
	"Bethel Census Area, AK"	"02050"	"2018"	"2018"	Suppressed	1186	Suppressed
	"Bethel Census Area, AK"	"02050"	"2019"	"2019"	Suppressed	1263	Suppressed
	"Bethel Census Area, AK"	"02050"	"2020 "	"2020"	Suppressed	1318	Suppressed
	"Bristol Bay Borough, AK"	"02060"	"2018"	"2018"	Suppressed	102	Suppressed
	"Bristol Bay Borough, AK"	"02060"	"2019"	"2019"	Suppressed	106	Suppressed
	"Bristol Bay Borough, AK"	"02060"	"2020 "	"2020"	Suppressed	120	Suppressed
	"Denali Borough, AK"	"02068"	"2018"	"2018"	Suppressed	217	Suppressed
	"Denali Borough, AK"	"02068"	"2019"	"2019"	Suppressed	222	Suppressed
	"Denali Borough, AK"	"02068"	"2020 "	"2020"	Suppressed	225	Suppressed
	"Dillingham Census Area, AK"	"02070"	"2018"	"2018"	Suppressed	394	Suppressed
	"Dillingham Census Area, AK"	"02070"	"2019"	"2019"	Suppressed	408	Suppressed
	"Dillingham Census Area, AK"	"02070"	"2020 "	"2020"	Suppressed	443	Suppressed
	"Fairbanks North Star Borough, AK"	"02090"	"2018"	"2018"	Suppressed	8698	Suppressed
	"Fairbanks North Star Borough, AK"	"02090"	"2019"	"2019"	Suppressed	9232	Suppressed
	"Fairbanks North Star Borough, AK"	"02090"	"2020 "	"2020"	Suppressed	9561	Suppressed
	"Haines Borough, AK"	"02100"	"2018"	"2018"	Suppressed	459	Suppressed
	"Haines Borough, AK"	"02100"	"2019"	"2019"	Suppressed	457	Suppressed
	"Haines Borough, AK"	"02100"	"2020 "	"2020"	Suppressed	529	Suppressed
	"Hoonah-Angoon Census Area, AK"	"02105"	"2018"	"2018"	Suppressed	413	Suppressed
	"Hoonah-Angoon Census Area, AK"	"02105"	"2019"	"2019"	Suppressed	435	Suppressed
	"Hoonah-Angoon Census Area, AK"	"02105"	"2020 "	"2020"	Suppressed	453	Suppressed
	"Juneau Borough, AK"	"02110"	"2018"	"2018"	Suppressed	3619	Suppressed
	"Juneau Borough, AK"	"02110"	"2019"	"2019"	Suppressed	3746	Suppressed
	"Juneau Borough, AK"	"02110"	"2020 "	"2020"	Suppressed	3962	Suppressed
	"Kenai Peninsula Borough, AK"	"02122"	"2018"	"2018"	Suppressed	8603	Suppressed
	"Kenai Peninsula Borough, AK"	"02122"	"2019"	"2019"	Suppressed	9091	Suppressed
	"Kenai Peninsula Borough, AK"	"02122"	"2020 "	"2020"	Suppressed	9605	Suppressed
	"Ketchikan Gateway Borough, AK"	"02130"	"2018"	"2018"	Suppressed	1768	Suppressed
	"Ketchikan Gateway Borough, AK"	"02130"	"2019"	"2019"	Suppressed	1890	Suppressed
	"Ketchikan Gateway Borough, AK"	"02130"	"2020 "	"2020"	Suppressed	1954	Suppressed
	"Kodiak Island Borough, AK"	"02150"	"2018"	"2018"	Suppressed	1159	Suppressed
	"Kodiak Island Borough, AK"	"02150"	"2019"	"2019"	Suppressed	1239	Suppressed
	"Kodiak Island Borough, AK"	"02150"	"2020 "	"2020"	Suppressed	1357	Suppressed
	"Lake and Peninsula Borough, AK"	"02164"	"2018"	"2018"	Suppressed	134	Suppressed
	"Lake and Peninsula Borough, AK"	"02164"	"2019"	"2019"	Suppressed	149	Suppressed
	"Lake and Peninsula Borough, AK"	"02164"	"2020 "	"2020"	Suppressed	135	Suppressed
	"Matanuska-Susitna Borough, AK"	"02170"	"2018"	"2018"	Suppressed	10910	Suppressed
	"Matanuska-Susitna Borough, AK"	"02170"	"2019"	"2019"	Suppressed	11676	Suppressed
	"Matanuska-Susitna Borough, AK"	"02170"	"2020 "	"2020"	Suppressed	12280	Suppressed
	"Nome Census Area, AK"	"02180"	"2018"	"2018"	Suppressed	660	Suppressed
	"Nome Census Area, AK"	"02180"	"2019"	"2019"	Suppressed	685	Suppressed
	"Nome Census Area, AK"	"02180"	"2020 "	"2020"	Suppressed	729	Suppressed
	"North Slope Borough, AK"	"02185"	"2018"	"2018"	Suppressed	567	Suppressed
	"North Slope Borough, AK"	"02185"	"2019"	"2019"	Suppressed	626	Suppressed
	"North Slope Borough, AK"	"02185"	"2020 "	"2020"	Suppressed	637	Suppressed
	"Northwest Arctic Borough, AK"	"02188"	"2018"	"2018"	Suppressed	423	Suppressed
	"Northwest Arctic Borough, AK"	"02188"	"2019"	"2019"	Suppressed	420	Suppressed
	"Northwest Arctic Borough, AK"	"02188"	"2020 "	"2020"	Suppressed	444	Suppressed
	"Petersburg Borough/Census Area, AK"	"02195"	"2018"	"2018"	Suppressed	519	Suppressed
	"Petersburg Borough/Census Area, AK"	"02195"	"2019"	"2019"	Suppressed	554	Suppressed
	"Petersburg Borough/Census Area, AK"	"02195"	"2020 "	"2020"	Suppressed	565	Suppressed
	"Prince of Wales-Hyder Census Area, AK"	"02198"	"2018"	"2018"	Suppressed	959	Suppressed
	"Prince of Wales-Hyder Census Area, AK"	"02198"	"2019"	"2019"	Suppressed	993	Suppressed
	"Prince of Wales-Hyder Census Area, AK"	"02198"	"2020 "	"2020"	Suppressed	1036	Suppressed
	"Sitka Borough, AK"	"02220"	"2018"	"2018"	Suppressed	1049	Suppressed
	"Sitka Borough, AK"	"02220"	"2019"	"2019"	Suppressed	1059	Suppressed
	"Sitka Borough, AK"	"02220"	"2020 "	"2020"	Suppressed	1124	Suppressed
	"Skagway Municipality, AK"	"02230"	"2018"	"2018"	Suppressed	140	Suppressed
	"Skagway Municipality, AK"	"02230"	"2019"	"2019"	Suppressed	157	Suppressed
	"Skagway Municipality, AK"	"02230"	"2020 "	"2020"	Suppressed	149	Suppressed
	"Southeast Fairbanks Census Area, AK"	"02240"	"2018"	"2018"	Suppressed	859	Suppressed
	"Southeast Fairbanks Census Area, AK"	"02240"	"2019"	"2019"	Suppressed	910	Suppressed
	"Southeast Fairbanks Census Area, AK"	"02240"	"2020 "	"2020"	Suppressed	937	Suppressed
	"Valdez-Cordova Census Area, AK"	"02261"	"2018"	"2018"	Suppressed	1097	Suppressed
	"Valdez-Cordova Census Area, AK"	"02261"	"2019"	"2019"	Suppressed	1165	Suppressed
	"Valdez-Cordova Census Area, AK"	"02261"	"2020 "	"2020"	Suppressed	Suppressed	Unreliable
	"Wade Hampton Census Area, AK"	"02270"	"2018"	"2018"	Suppressed	405	Suppressed
	"Wade Hampton Census Area, AK"	"02270"	"2019"	"2019"	Suppressed	429	Suppressed
	"Wade Hampton Census Area, AK"	"02270"	"2020 "	"2020"	Suppressed	470	Suppressed
	"Wrangell City and Borough, AK"	"02275"	"2018"	"2018"	Suppressed	435	Suppressed
	"Wrangell City and Borough, AK"	"02275"	"2019"	"2019"	Suppressed	485	Suppressed
	"Wrangell City and Borough, AK"	"02275"	"2020 "	"2020"	Suppressed	507	Suppressed
	"Yakutat Borough, AK"	"02282"	"2018"	"2018"	Suppressed	92	Suppressed
	"Yakutat Borough, AK"	"02282"	"2019"	"2019"	Suppressed	92	Suppressed
	"Yakutat Borough, AK"	"02282"	"2020 "	"2020"	Suppressed	96	Suppressed
	"Yukon-Koyukuk Census Area, AK"	"02290"	"2018"	"2018"	Suppressed	673	Suppressed
	"Yukon-Koyukuk Census Area, AK"	"02290"	"2019"	"2019"	Suppressed	699	Suppressed
	"Yukon-Koyukuk Census Area, AK"	"02290"	"2020 "	"2020"	Suppressed	713	Suppressed
	"Apache County, AZ"	"04001"	"2018"	"2018"	Suppressed	8532	Suppressed
	"Apache County, AZ"	"04001"	"2019"	"2019"	Suppressed	8795	Suppressed
	"Apache County, AZ"	"04001"	"2020 "	"2020"	Suppressed	9242	Suppressed
	"Cochise County, AZ"	"04003"	"2018"	"2018"	10	21791	Unreliable
	"Cochise County, AZ"	"04003"	"2019"	"2019"	Suppressed	22308	Suppressed
	"Cochise County, AZ"	"04003"	"2020 "	"2020"	11	23249	Unreliable
	"Coconino County, AZ"	"04005"	"2018"	"2018"	Suppressed	14484	Suppressed
	"Coconino County, AZ"	"04005"	"2019"	"2019"	Suppressed	15121	Suppressed
	"Coconino County, AZ"	"04005"	"2020 "	"2020"	Suppressed	16012	Suppressed
	"Gila County, AZ"	"04007"	"2018"	"2018"	Suppressed	12042	Suppressed
	"Gila County, AZ"	"04007"	"2019"	"2019"	Suppressed	12327	Suppressed
	"Gila County, AZ"	"04007"	"2020 "	"2020"	Suppressed	12727	Suppressed
	"Graham County, AZ"	"04009"	"2018"	"2018"	Suppressed	3988	Suppressed
	"Graham County, AZ"	"04009"	"2019"	"2019"	Suppressed	4114	Suppressed
	"Graham County, AZ"	"04009"	"2020 "	"2020"	Suppressed	4233	Suppressed
	"Greenlee County, AZ"	"04011"	"2018"	"2018"	Suppressed	909	Suppressed
	"Greenlee County, AZ"	"04011"	"2019"	"2019"	Suppressed	940	Suppressed
	"Greenlee County, AZ"	"04011"	"2020 "	"2020"	Suppressed	975	Suppressed
	"La Paz County, AZ"	"04012"	"2018"	"2018"	Suppressed	5906	Suppressed
	"La Paz County, AZ"	"04012"	"2019"	"2019"	Suppressed	5834	Suppressed
	"La Paz County, AZ"	"04012"	"2020 "	"2020"	Suppressed	6118	Suppressed
	"Maricopa County, AZ"	"04013"	"2018"	"2018"	177	511872	34.6
	"Maricopa County, AZ"	"04013"	"2019"	"2019"	155	533315	29.1
	"Maricopa County, AZ"	"04013"	"2020 "	"2020"	192	558424	34.4
	"Mohave County, AZ"	"04015"	"2018"	"2018"	31	49214	63.0
	"Mohave County, AZ"	"04015"	"2019"	"2019"	27	50804	53.1
	"Mohave County, AZ"	"04015"	"2020 "	"2020"	27	53615	50.4
	"Navajo County, AZ"	"04017"	"2018"	"2018"	Suppressed	15894	Suppressed
	"Navajo County, AZ"	"04017"	"2019"	"2019"	10	16565	Unreliable
	"Navajo County, AZ"	"04017"	"2020 "	"2020"	10	17454	Unreliable
	"Pima County, AZ"	"04019"	"2018"	"2018"	57	155052	36.8
	"Pima County, AZ"	"04019"	"2019"	"2019"	51	160787	31.7
	"Pima County, AZ"	"04019"	"2020 "	"2020"	71	167780	42.3
	"Pinal County, AZ"	"04021"	"2018"	"2018"	18	73425	Unreliable
	"Pinal County, AZ"	"04021"	"2019"	"2019"	17	77282	Unreliable
	"Pinal County, AZ"	"04021"	"2020 "	"2020"	21	82472	25.5
	"Santa Cruz County, AZ"	"04023"	"2018"	"2018"	Suppressed	6518	Suppressed
	"Santa Cruz County, AZ"	"04023"	"2019"	"2019"	Suppressed	6646	Suppressed
	"Santa Cruz County, AZ"	"04023"	"2020 "	"2020"	Suppressed	6932	Suppressed
	"Yavapai County, AZ"	"04025"	"2018"	"2018"	10	57537	Unreliable
	"Yavapai County, AZ"	"04025"	"2019"	"2019"	14	60165	Unreliable
	"Yavapai County, AZ"	"04025"	"2020 "	"2020"	11	63934	Unreliable
	"Yuma County, AZ"	"04027"	"2018"	"2018"	13	28492	Unreliable
	"Yuma County, AZ"	"04027"	"2019"	"2019"	16	29363	Unreliable
	"Yuma County, AZ"	"04027"	"2020 "	"2020"	12	30776	Unreliable
	"Arkansas County, AR"	"05001"	"2018"	"2018"	Suppressed	2602	Suppressed
	"Arkansas County, AR"	"05001"	"2019"	"2019"	Suppressed	2665	Suppressed
	"Arkansas County, AR"	"05001"	"2020 "	"2020"	Suppressed	2665	Suppressed
	"Ashley County, AR"	"05003"	"2018"	"2018"	Suppressed	3175	Suppressed
	"Ashley County, AR"	"05003"	"2019"	"2019"	Suppressed	3180	Suppressed
	"Ashley County, AR"	"05003"	"2020 "	"2020"	Suppressed	3205	Suppressed
	"Baxter County, AR"	"05005"	"2018"	"2018"	Suppressed	9519	Suppressed
	"Baxter County, AR"	"05005"	"2019"	"2019"	Suppressed	9592	Suppressed
	"Baxter County, AR"	"05005"	"2020 "	"2020"	Suppressed	9756	Suppressed
	"Benton County, AR"	"05007"	"2018"	"2018"	Suppressed	28022	Suppressed
	"Benton County, AR"	"05007"	"2019"	"2019"	Suppressed	29114	Suppressed
	"Benton County, AR"	"05007"	"2020 "	"2020"	Suppressed	30662	Suppressed
	"Boone County, AR"	"05009"	"2018"	"2018"	Suppressed	5841	Suppressed
	"Boone County, AR"	"05009"	"2019"	"2019"	Suppressed	5906	Suppressed
	"Boone County, AR"	"05009"	"2020 "	"2020"	Suppressed	6070	Suppressed
	"Bradley County, AR"	"05011"	"2018"	"2018"	Suppressed	1531	Suppressed
	"Bradley County, AR"	"05011"	"2019"	"2019"	Suppressed	1539	Suppressed
	"Bradley County, AR"	"05011"	"2020 "	"2020"	Suppressed	1543	Suppressed
	"Calhoun County, AR"	"05013"	"2018"	"2018"	Suppressed	859	Suppressed
	"Calhoun County, AR"	"05013"	"2019"	"2019"	Suppressed	870	Suppressed
	"Calhoun County, AR"	"05013"	"2020 "	"2020"	Suppressed	841	Suppressed
	"Carroll County, AR"	"05015"	"2018"	"2018"	Suppressed	5203	Suppressed
	"Carroll County, AR"	"05015"	"2019"	"2019"	Suppressed	5385	Suppressed
	"Carroll County, AR"	"05015"	"2020 "	"2020"	Suppressed	5410	Suppressed
	"Chicot County, AR"	"05017"	"2018"	"2018"	Suppressed	1535	Suppressed
	"Chicot County, AR"	"05017"	"2019"	"2019"	Suppressed	1554	Suppressed
	"Chicot County, AR"	"05017"	"2020 "	"2020"	Suppressed	1624	Suppressed
	"Clark County, AR"	"05019"	"2018"	"2018"	Suppressed	2754	Suppressed
	"Clark County, AR"	"05019"	"2019"	"2019"	Suppressed	2797	Suppressed
	"Clark County, AR"	"05019"	"2020 "	"2020"	Suppressed	2810	Suppressed
	"Clay County, AR"	"05021"	"2018"	"2018"	Suppressed	2365	Suppressed
	"Clay County, AR"	"05021"	"2019"	"2019"	Suppressed	2386	Suppressed
	"Clay County, AR"	"05021"	"2020 "	"2020"	Suppressed	2362	Suppressed
	"Cleburne County, AR"	"05023"	"2018"	"2018"	Suppressed	4951	Suppressed
	"Cleburne County, AR"	"05023"	"2019"	"2019"	Suppressed	5027	Suppressed
	"Cleburne County, AR"	"05023"	"2020 "	"2020"	Suppressed	5093	Suppressed
	"Cleveland County, AR"	"05025"	"2018"	"2018"	Suppressed	1288	Suppressed
	"Cleveland County, AR"	"05025"	"2019"	"2019"	Suppressed	1285	Suppressed
	"Cleveland County, AR"	"05025"	"2020 "	"2020"	Suppressed	1293	Suppressed
	"Columbia County, AR"	"05027"	"2018"	"2018"	Suppressed	2959	Suppressed
	"Columbia County, AR"	"05027"	"2019"	"2019"	Suppressed	3022	Suppressed
	"Columbia County, AR"	"05027"	"2020 "	"2020"	Suppressed	3000	Suppressed
	"Conway County, AR"	"05029"	"2018"	"2018"	Suppressed	3029	Suppressed
	"Conway County, AR"	"05029"	"2019"	"2019"	Suppressed	3051	Suppressed
	"Conway County, AR"	"05029"	"2020 "	"2020"	Suppressed	3160	Suppressed
	"Craighead County, AR"	"05031"	"2018"	"2018"	Suppressed	11394	Suppressed
	"Craighead County, AR"	"05031"	"2019"	"2019"	Suppressed	11686	Suppressed
	"Craighead County, AR"	"05031"	"2020 "	"2020"	Suppressed	12106	Suppressed
	"Crawford County, AR"	"05033"	"2018"	"2018"	Suppressed	8196	Suppressed
	"Crawford County, AR"	"05033"	"2019"	"2019"	Suppressed	8388	Suppressed
	"Crawford County, AR"	"05033"	"2020 "	"2020"	Suppressed	8663	Suppressed
	"Crittenden County, AR"	"05035"	"2018"	"2018"	Suppressed	5337	Suppressed
	"Crittenden County, AR"	"05035"	"2019"	"2019"	Suppressed	5465	Suppressed
	"Crittenden County, AR"	"05035"	"2020 "	"2020"	Suppressed	5451	Suppressed
	"Cross County, AR"	"05037"	"2018"	"2018"	Suppressed	2403	Suppressed
	"Cross County, AR"	"05037"	"2019"	"2019"	Suppressed	2437	Suppressed
	"Cross County, AR"	"05037"	"2020 "	"2020"	Suppressed	2360	Suppressed
	"Dallas County, AR"	"05039"	"2018"	"2018"	Suppressed	1231	Suppressed
	"Dallas County, AR"	"05039"	"2019"	"2019"	Suppressed	1265	Suppressed
	"Dallas County, AR"	"05039"	"2020 "	"2020"	Suppressed	1282	Suppressed
	"Desha County, AR"	"05041"	"2018"	"2018"	Suppressed	1675	Suppressed
	"Desha County, AR"	"05041"	"2019"	"2019"	Suppressed	1703	Suppressed
	"Desha County, AR"	"05041"	"2020 "	"2020"	Suppressed	1702	Suppressed
	"Drew County, AR"	"05043"	"2018"	"2018"	Suppressed	2335	Suppressed
	"Drew County, AR"	"05043"	"2019"	"2019"	Suppressed	2423	Suppressed
	"Drew County, AR"	"05043"	"2020 "	"2020"	Suppressed	2404	Suppressed
	"Faulkner County, AR"	"05045"	"2018"	"2018"	Suppressed	12253	Suppressed
	"Faulkner County, AR"	"05045"	"2019"	"2019"	Suppressed	12766	Suppressed
	"Faulkner County, AR"	"05045"	"2020 "	"2020"	13	13318	Unreliable
	"Franklin County, AR"	"05047"	"2018"	"2018"	Suppressed	2545	Suppressed
	"Franklin County, AR"	"05047"	"2019"	"2019"	Suppressed	2609	Suppressed
	"Franklin County, AR"	"05047"	"2020 "	"2020"	Suppressed	2685	Suppressed
	"Fulton County, AR"	"05049"	"2018"	"2018"	Suppressed	2434	Suppressed
	"Fulton County, AR"	"05049"	"2019"	"2019"	Suppressed	2448	Suppressed
	"Fulton County, AR"	"05049"	"2020 "	"2020"	Suppressed	2487	Suppressed
	"Garland County, AR"	"05051"	"2018"	"2018"	12	17891	Unreliable
	"Garland County, AR"	"05051"	"2019"	"2019"	14	18348	Unreliable
	"Garland County, AR"	"05051"	"2020 "	"2020"	10	18712	Unreliable
	"Grant County, AR"	"05053"	"2018"	"2018"	Suppressed	2539	Suppressed
	"Grant County, AR"	"05053"	"2019"	"2019"	Suppressed	2596	Suppressed
	"Grant County, AR"	"05053"	"2020 "	"2020"	Suppressed	2653	Suppressed
	"Greene County, AR"	"05055"	"2018"	"2018"	Suppressed	5603	Suppressed
	"Greene County, AR"	"05055"	"2019"	"2019"	Suppressed	5691	Suppressed
	"Greene County, AR"	"05055"	"2020 "	"2020"	Suppressed	5846	Suppressed
	"Hempstead County, AR"	"05057"	"2018"	"2018"	Suppressed	2918	Suppressed
	"Hempstead County, AR"	"05057"	"2019"	"2019"	Suppressed	2979	Suppressed
	"Hempstead County, AR"	"05057"	"2020 "	"2020"	Suppressed	3048	Suppressed
	"Hot Spring County, AR"	"05059"	"2018"	"2018"	Suppressed	4957	Suppressed
	"Hot Spring County, AR"	"05059"	"2019"	"2019"	Suppressed	5097	Suppressed
	"Hot Spring County, AR"	"05059"	"2020 "	"2020"	Suppressed	5287	Suppressed
	"Howard County, AR"	"05061"	"2018"	"2018"	Suppressed	1771	Suppressed
	"Howard County, AR"	"05061"	"2019"	"2019"	Suppressed	1776	Suppressed
	"Howard County, AR"	"05061"	"2020 "	"2020"	Suppressed	1779	Suppressed
	"Independence County, AR"	"05063"	"2018"	"2018"	Suppressed	4915	Suppressed
	"Independence County, AR"	"05063"	"2019"	"2019"	Suppressed	5047	Suppressed
	"Independence County, AR"	"05063"	"2020 "	"2020"	Suppressed	5186	Suppressed
	"Izard County, AR"	"05065"	"2018"	"2018"	Suppressed	2569	Suppressed
